n lon lat
2904 139.7726972 35.685803
2905 139.773263 35.6875487
2906 139.774575 35.6759219
2907 139.7723086 35.6784224
2908 139.7740287 35.6791469
2909 139.7736518 35.6887213
2910 139.7716491 35.6851026
2911 139.7737545 35.6870677
2912 139.77255 35.6809184
2913 139.7731544 35.6832645
2914 139.7644931 35.6755011
2915 139.778605 35.674551
2916 139.7815633 35.6751115
2917 139.77418 35.6801619
2918 139.7771314 35.6850204
2919 139.7698601 35.6874623
2920 139.7649735 35.682568
2921 139.7670864 35.6743824
2922 139.7808801 35.6771292
2923 139.7773237 35.6792857
2924 139.771336 35.6855595
2925 139.7747201 35.6837765
2926 139.7804094 35.6774609
2927 139.7705765 35.6777599
2928 139.7724562 35.6749871
2929 139.7754106 35.6772804
2930 139.7636895 35.6756936
2931 139.7721874 35.6870787
2932 139.7750843 35.6803836
2933 139.7816733 35.6861343
2934 139.7728777 35.6814356
2935 139.7660295 35.686567
2936 139.770408 35.6796183
2937 139.7782631 35.6783803
2938 139.7742986 35.6837343
2939 139.7628367 35.6807764
2940 139.7785921 35.6746828
2941 139.7729396 35.6769058
2942 139.7644467 35.6817325
2943 139.7766214 35.6744812
2944 139.7642471 35.6732903
2945 139.7721485 35.6871778
2946 139.7664271 35.6732562
2947 139.7638666 35.6868551
2948 139.7737448 35.6788624
2949 139.7673829 35.6741764
2950 139.7680512 35.6843218
2951 139.7814471 35.6751787
2952 139.7657701 35.6845666
2953 139.7813185 35.6750461
2954 139.7689375 35.6853736
2955 139.7766238 35.681651
2956 139.7768729 35.6747729
2957 139.7720265 35.6796397
2958 139.770087 35.6818205
2959 139.7764924 35.6790837
2960 139.7771894 35.6849939
2961 139.7643786 35.6817281
2962 139.774528 35.6800636
2963 139.7650582 35.6807481
2964 139.7704767 35.6878028
2965 139.7738176 35.6781707
2966 139.768884 35.6731359
2967 139.770457 35.6771408
2968 139.7711911 35.6793738
2969 139.7765867 35.6866215
2970 139.7693879 35.6777189
2971 139.764662 35.6851522
2972 139.763623 35.6821149
2973 139.7753765 35.6796421
2974 139.7643474 35.6814232
2975 139.7760107 35.6773723
2976 139.7701627 35.6874537
2977 139.7784805 35.6876919
2978 139.7633014 35.686088
2979 139.7782673 35.676516
2980 139.7792812 35.6784453
2981 139.7719597 35.6796682
2982 139.7634727 35.6816116
2983 139.7681643 35.6788138
2984 139.76572 35.678941
2985 139.7674162 35.6726123
2986 139.77499 35.6875733
2987 139.7731616 35.6837008
2988 139.7785561 35.6740756
2989 139.7634269 35.6852897
2990 139.7769279 35.674335
2991 139.7752558 35.6778657
2992 139.7758161 35.6817248
2993 139.7763313 35.6745767
2994 139.7778299 35.6766246
2995 139.768482 35.6808834
2996 139.779013 35.6782425
2997 139.7723401 35.6757871
2998 139.7726956 35.6830804
2999 139.764965 35.6830473
3000 139.7702013 35.6740938
3001 139.7759721 35.6770553
3002 139.774731 35.6751873
3003 139.7687724 35.6749199
3004 139.780804 35.6833196
3005 139.7812944 35.6839828
3006 139.7801805 35.6798673
3007 139.7731497 35.6828394
3008 139.767287 35.6751581
3009 139.7652006 35.6805629
3010 139.779507 35.6788159
3011 139.7750355 35.6861634
3012 139.777092 35.6787862
3013 139.7742489 35.6753771
3014 139.7753414 35.6812573
3015 139.7690673 35.6776374
3016 139.7781547 35.6805706
3017 139.7729091 35.6833624
3018 139.7629795 35.6794152
3019 139.779523 35.6822494
3020 139.7742499 35.6741915
3021 139.7673321 35.6752706
3022 139.780901 35.6828042
3023 139.7768718 35.6815521
3024 139.77231 35.6809925
3025 139.7648672 35.6816171
3026 139.7666012 35.6747252
3027 139.7658248 35.6826498
3028 139.7791385 35.6769686
3029 139.7771472 35.6790128
3030 139.7630991 35.6844716
3031 139.7766882 35.682803
3032 139.766187 35.6826205
3033 139.7679173 35.6738002
3034 139.7749919 35.6734239
3035 139.7776055 35.6757315
3036 139.7753321 35.6847181
3037 139.7810304 35.6753204
3038 139.7758035 35.68638
3039 139.7719953 35.6751678
3040 139.776194 35.6826206
3041 139.7830166 35.6755237
3042 139.7771487 35.6746412
3043 139.7738691 35.6823332
3044 139.7779249 35.6767853
3045 139.7729099 35.6769378
3046 139.7624927 35.6855825
3047 139.7666599 35.6886882
3048 139.7618457 35.687317
3049 139.7769273 35.6745726
3050 139.7789926 35.6805517
3051 139.7769068 35.6871967
3052 139.7630417 35.6779284
3053 139.7641388 35.6798168
3054 139.7703169 35.6825022
3055 139.7671004 35.6774457
3056 139.7781255 35.6808223
3057 139.7659358 35.6756339
3058 139.7728846 35.6833722
3059 139.7672818 35.6838634
3060 139.763901 35.6869855
3061 139.7804127 35.6800395
3062 139.7754513 35.6816898
3063 139.7716165 35.6737177
3064 139.7773235 35.6769089
3065 139.7687318 35.6834298
3066 139.7771808 35.6768861
3067 139.767494 35.6780972
3068 139.7690154 35.6754761
3069 139.7678101 35.6737823
3070 139.7737955 35.6863443
3071 139.7705713 35.6783064
3072 139.7708689 35.6777522
3073 139.7767104 35.6827937
3074 139.7777799 35.6795563
3075 139.7775648 35.6760676
3076 139.7759644 35.6815351
3077 139.7643939 35.6803055
3078 139.771899 35.6833849
3079 139.7632943 35.6780807
3080 139.7697657 35.6751618
3081 139.7793662 35.6801267
3082 139.768209 35.6735314
3083 139.7755763 35.6811667
3084 139.7696157 35.6803594
3085 139.7779843 35.6738476
3086 139.7729161 35.6796451
3087 139.767163 35.6835809
3088 139.7657359 35.6865706
3089 139.7714753 35.6735948
3090 139.7765168 35.6791234
3091 139.7701749 35.6766742
3092 139.7766672 35.6857724
3093 139.7671519 35.6772829
3094 139.7760853 35.6836293
3095 139.7738336 35.6747157
3096 139.7687765 35.6862236
3097 139.7695139 35.6838969
3098 139.7703114 35.6796566
3099 139.7746977 35.6846216
3100 139.7692253 35.6860942
3101 139.7706103 35.673891
3102 139.7710121 35.679368
3103 139.7703101 35.6732434
3104 139.7785608 35.6741531
3105 139.7697642 35.6741755
3106 139.7765262 35.6832719
3107 139.7728702 35.6849863
3108 139.7656792 35.6738407
3109 139.7742031 35.6734672
3110 139.7653945 35.6819638
3111 139.7786411 35.6777702
3112 139.7650646 35.6740673
3113 139.7785711 35.6800429
3114 139.7651037 35.6752929
3115 139.7768936 35.678471
3116 139.774822 35.6815672
3117 139.7644059 35.6804784
3118 139.7788483 35.6868152
3119 139.7731425 35.6832422
3120 139.7736285 35.6796384
3121 139.7645183 35.6848751
3122 139.7685273 35.684308
3123 139.7631352 35.6767814
3124 139.7776393 35.6796212
3125 139.7794433 35.6821156
3126 139.7813419 35.6815017
3127 139.7750625 35.682138
3128 139.7708354 35.6737231
3129 139.777719 35.6820605
3130 139.7669572 35.6752745
3131 139.778025 35.6835616
3132 139.7663202 35.6866353
3133 139.7700283 35.680477
3134 139.7724372 35.6807345
3135 139.781992 35.6732777
3136 139.7696362 35.6763215
3137 139.7634467 35.6780469
3138 139.7661882 35.6865425
3139 139.7809569 35.6748379
3140 139.7777544 35.6799398
3141 139.7787872 35.6774726
3142 139.7693416 35.6753107
3143 139.7710126 35.6756208
3144 139.7786043 35.6740727
3145 139.7739466 35.6791841
3146 139.7752932 35.6835581
3147 139.7728491 35.6767664
3148 139.7785528 35.6833388
3149 139.7800295 35.6759262
3150 139.77639 35.6768781
3151 139.7714824 35.6751038
3152 139.7800831 35.6796852
3153 139.76541 35.6790038
3154 139.766791 35.6886699
3155 139.7736924 35.6826018
3156 139.7709876 35.6837945
3157 139.7701137 35.6793424
3158 139.7707062 35.6749694
3159 139.7753995 35.686729
3160 139.7697238 35.6816124
3161 139.776816 35.6847332
3162 139.7634802 35.6869605
3163 139.7786114 35.6744822
3164 139.7683648 35.6801577
3165 139.7762691 35.6752388
3166 139.7730285 35.6768694
3167 139.7701172 35.6767003
3168 139.77938 35.6821859
3169 139.7715632 35.685097
3170 139.7765542 35.6780858
3171 139.7793525 35.6811694
3172 139.7648141 35.6802112
3173 139.7628769 35.6785839
3174 139.7764156 35.6825251
3175 139.770925 35.6781628
3176 139.776639 35.6825206
3177 139.7640104 35.6794206
3178 139.7730837 35.6760083
3179 139.7646274 35.6820716
3180 139.7728528 35.6850982
3181 139.7791194 35.6779819
3182 139.7755707 35.6784853
3183 139.7765856 35.6857466
3184 139.7753867 35.6781942
3185 139.7774499 35.6752999
3186 139.773087 35.6776238
3187 139.77543 35.6825118
3188 139.7651623 35.6804232
3189 139.7638336 35.6832925
3190 139.7832991 35.6843758
3191 139.7706741 35.673768
3192 139.7763112 35.677825
3193 139.780743 35.6836048
3194 139.7764572 35.6825917
3195 139.764895 35.6822213
3196 139.7808205 35.6765125
3197 139.7791079 35.6785324
3198 139.7722612 35.6713748
3199 139.7726316 35.6793812
3200 139.762292 35.6818285
3201 139.7666876 35.6782045
3202 139.7686764 35.6748717
3203 139.7737384 35.682368
3204 139.7812744 35.6741862
3205 139.7705833 35.6823841
3206 139.7784829 35.6769869
3207 139.7710533 35.6873508
3208 139.7640023 35.6875429
3209 139.7628897 35.6785571
3210 139.7686453 35.680067
3211 139.765693 35.6750698
3212 139.7768148 35.678615
3213 139.7750611 35.670227
3214 139.7775223 35.6753726
3215 139.7773945 35.6836639
3216 139.7632614 35.6743927
3217 139.7680262 35.6736218
3218 139.7731809 35.6846102
3219 139.7676429 35.6738234
3220 139.773216 35.6788453
3221 139.7704259 35.6800128
3222 139.7772122 35.6863506
3223 139.7769004 35.6749849
3224 139.7774748 35.6830101
3225 139.7798952 35.6798566
3226 139.7662507 35.6749077
3227 139.7719245 35.6794693
3228 139.780006 35.6786143
3229 139.7783401 35.6805522
3230 139.7757398 35.6768067
3231 139.7726352 35.6857888
3232 139.7665506 35.6766511
3233 139.7692743 35.6837312
3234 139.7773608 35.6768127
3235 139.7722324 35.6803912
3236 139.7748664 35.6865025
3237 139.7629595 35.6768956
3238 139.7742098 35.6853755
3239 139.7766334 35.6849173
3240 139.7813346 35.6742228
3241 139.7791644 35.6808499
3242 139.7821352 35.6820151
3243 139.7766577 35.6848352
3244 139.7726087 35.6829125
3245 139.7732315 35.683668
3246 139.7672485 35.6752359
3247 139.768421 35.6843324
3248 139.7796093 35.6779681
3249 139.7705248 35.6746859
3250 139.7691944 35.6860107
3251 139.7744032 35.6846227
3252 139.7712935 35.6736653
3253 139.7695702 35.6762193
3254 139.7720454 35.6830491
3255 139.7770206 35.6809337
3256 139.774553 35.6836189
3257 139.7764858 35.6869567
3258 139.7722577 35.6831217
3259 139.7763226 35.686097
3260 139.7728729 35.6839446
3261 139.7713399 35.6788342
3262 139.7801437 35.6869416
3263 139.7801361 35.6869589
3264 139.7749615 35.6730494
3265 139.7770878 35.6834912
3266 139.7755195 35.684747
3267 139.7649686 35.6867386
3268 139.7711431 35.6744743
3269 139.7672134 35.6844076
3270 139.7712207 35.6837142
3271 139.7735439 35.6829532
3272 139.773792 35.6823646
3273 139.7799951 35.6798124
3274 139.7737043 35.687074
3275 139.7752828 35.6741682
3276 139.7761134 35.6764474
3277 139.7736938 35.6719524
3278 139.7816528 35.6869025
